0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
1.0,0.9131962658588764,0.8437276928605202,0.948601134565192,0.9479734814065015,0.9382725391448071,0.9554015220716612,0.9521087761064534,0.9645475991143974,0.9661924025092489,0.9646652216663161,0.9644493483551508,0.9574617198033978,0.9570856388606359,0.9531513405018825,0.9638097738070535,0.95461991437241,0.9497671757876952,0.9212564834953408,0.9040397166790212,0.9208853555267174,0.9456102904971948,0.9471684170916425,0.8139022194548086,0.8379153107854367,0.7827549749429971,0.8328674223152545,0.7940518407945324,0.8064699054482207,0.7491623981464124,0.778201391735519,0.7979249481138581,0.78772820709898,0.875354018186755,0.876632237483576,0.8593355580624029,0.8601725583397761,0.8687709839027724,0.8764882017539246,0.9175920511327089,0.8830362116072237,0.5748147792674652,0.8665320003521934,0.8112075427622497,0.8945736780260545,0.8136998639124784,0.9442871464893713,0.911272698344231,0.8153072084044178,0.8270158491460481,0.9377391198798942,0.8707157703040151,0.8746396124408371,0.8807011051743197,0.8729217239554423,0.8596681646573986
0.9131962658588764,1.0,0.837946977717646,0.8985721322486746,0.8926585862544258,0.8678288908797586,0.9460687355934927,0.95619045151042,0.9297151689048406,0.9290776043498139,0.9221649951422403,0.9128652618771396,0.9090568821865319,0.918785800345308,0.903041137701617,0.9113732046195057,0.8897348268790413,0.9148259907204065,0.9493733493115951,0.8912281826101148,0.881753716802549,0.875306546452619,0.8719292178107616,0.8210142111550396,0.847598442038913,0.7662219196399775,0.8360838199741848,0.7647470137775605,0.7705068823748928,0.7049265575026875,0.732693026550784,0.7540604578656439,0.744313120898128,0.8411392994358117,0.8330060063581755,0.8143877012683427,0.8147929116534653,0.8213368106958122,0.8353592269790036,0.8335173844894554,0.8999931846306495,0.5656373283976148,0.8549009432621847,0.8043824802558814,0.8610553435340765,0.801741982377141,0.8880267431053314,0.8651669660958597,0.8158645131675261,0.8190198870723148,0.8700052962611255,0.7923586895137794,0.7927835803390316,0.7988808007653124,0.7992370651564631,0.790368815958795
0.8437276928605202,0.837946977717646,1.0,0.853308556520346,0.8510011960570874,0.8455804222921313,0.8432074072809274,0.8537505153166839,0.8515744835949288,0.8524579025527889,0.8502624648207716,0.8485928308198253,0.8466203884087488,0.843710886325992,0.8722720189531945,0.8525932425126217,0.8416796478495272,0.8477396077598122,0.8397954607042697,0.8449285037488452,0.8324281748164194,0.8778235154122578,0.8675720362085313,0.8570101027423039,0.9328157715744445,0.8321866582395888,0.8560671803760733,0.7494308969816135,0.8021287050417478,0.7423814289304427,0.770467236586826,0.7882998913244165,0.7795151716203669,0.8367950194849382,0.8333452646707586,0.8152851726070696,0.8221246741960884,0.8406228291787139,0.832877753347475,0.8397784425846461,0.8126662024940752,0.5591520711342935,0.8107845045235876,0.7698352874421005,0.869355004254725,0.766257994887197,0.847814166185018,0.9271957589280752,0.967897194493324,0.9824581973300185,0.8685400614157873,0.8292359917610119,0.8278254451241487,0.828028828768159,0.821021724132867,0.812281858145885
0.948601134565192,0.8985721322486746,0.853308556520346,1.0,0.9876833554216485,0.9737336213966952,0.9460388808255255,0.9465200194924016,0.9652999451549422,0.9655609420481198,0.9704658948187009,0.9759463938623625,0.9771740826850943,0.9583350879631692,0.957578155810057,0.9628546769104079,0.9761245363633857,0.9782722307859959,0.8831080316365034,0.8692685563165602,0.8832087799552353,0.9250133067602282,0.9258983322476324,0.8244091650869548,0.8464232376835292,0.8039912984340193,0.8374306908999757,0.7675131148112516,0.8143926253995819,0.7586494806585148,0.7934603005359844,0.813181623552112,0.7996037898972598,0.8903656857093464,0.8920728298124088,0.8644501063448339,0.8599019073007725,0.8883918105499704,0.8736821400678045,0.9072252968462012,0.8495410941239786,0.5591315117376838,0.8359197996968725,0.7841514132082021,0.9091948637141098,0.7875921055135,0.9565633485173638,0.9206748096088989,0.8192662315244348,0.8425914354356512,0.9611293725353015,0.8890307407492845,0.8919753176193549,0.8927169752009881,0.8775377080649622,0.8559157681652211
0.9479734814065015,0.8926585862544258,0.8510011960570874,0.9876833554216485,1.0,0.9755313418467998,0.9425672689328858,0.9414286413529026,0.9627573429145605,0.9634150085185994,0.9680906995721665,0.974474596725032,0.9761511712258961,0.9563663422738008,0.9556972805624764,0.9618441067064872,0.9761609909143727,0.977432211678662,0.877789017719476,0.8679636569479725,0.8823053115222707,0.9250723869667454,0.9260165667959463,0.82553793450483,0.8447416710218789,0.8067731776443434,0.8378616208563922,0.769494984983752,0.8162300741233315,0.7620309614013493,0.796549983262271,0.8157697840171697,0.801794999360461,0.8911602219662546,0.8933141274084138,0.864142843093285,0.8594419293591733,0.8892195864592722,0.8721228825416496,0.9080381370658874,0.8450576598884172,0.5598513055318651,0.8332826866813517,0.7812540218393809,0.9099899591614303,0.7885190994574244,0.9562563325100535,0.9197964467936763,0.816081676451252,0.8404181265346413,0.9624860567309067,0.8919482271332204,0.8945032747859084,0.8945784667488256,0.8783924703869167,0.8564348704000384
0.9382725391448071,0.8678288908797586,0.8455804222921313,0.9737336213966952,0.9755313418467998,1.0,0.9236493524890602,0.9209535036985479,0.94481792870332,0.9456300823286534,0.9507979076052951,0.9571366184717923,0.9590440159547678,0.9467827993378634,0.9447824710363375,0.9546043152262838,0.96490613781642,0.9590940352265761,0.8629334963083447,0.8626337375322913,0.8789430967924311,0.9200763591335597,0.9217742411296371,0.8288209369669705,0.8451601603289296,0.8161795731512801,0.8338292970830715,0.7797625401366053,0.8183324280252399,0.7696758222736572,0.8027545947032747,0.8208772565535566,0.80679420584498,0.8963241435996996,0.90042423951406,0.8717377796659534,0.8662225455382959,0.8994362836460816,0.8790033526623675,0.9080249969045527,0.8353123561692007,0.5645319188733474,0.8274845218391456,0.778518247948319,0.9153576898082139,0.7923463142974514,0.9431964006257717,0.9122976103851302,0.8090446369105592,0.8381532397130996,0.9587917207095401,0.9059794552189173,0.9079960512299191,0.9050663602722201,0.8826801158606639,0.8611646569683292
0.9554015220716612,0.9460687355934927,0.8432074072809274,0.9460388808255255,0.9425672689328858,0.9236493524890602,1.0,0.9795526539455118,0.9745577171909089,0.9752779544157585,0.9663374047469558,0.9626429024728466,0.9599318328903278,0.951076489809911,0.940612258535214,0.9502323432180397,0.9477477328131232,0.9525910664977498,0.9275678633648617,0.8841001233145268,0.8932372089525293,0.9151106311937711,0.9144018483868066,0.8250325420559652,0.8449397619229936,0.7871579384799268,0.8476774221403618,0.7839305543964835,0.7902144997070756,0.7303671899077204,0.7620567144029757,0.7812133980572049,0.7696536225977261,0.861189257170436,0.8568101055264147,0.8318559526022544,0.8298986306335508,0.8471371066418303,0.8498843069401038,0.8733536402245675,0.8707789251114347,0.5614009073062667,0.842412173825041,0.7883703572421649,0.8829873973404401,0.808864013122507,0.9404659642317872,0.9020384792956626,0.8158958180633133,0.8282534236123688,0.9275855317170416,0.8390984969252272,0.8417368880606637,0.8451978139301923,0.83770262008362,0.8249204859449737
0.9521087761064534,0.95619045151042,0.8537505153166839,0.9465200194924016,0.9414286413529026,0.9209535036985479,0.9795526539455118,1.0,0.9749077862583176,0.9751984092348576,0.9677098271171293,0.9609538283087599,0.956611724784524,0.9539377069442045,0.9446028791517029,0.9517470024076816,0.9412231954056208,0.9518622513707269,0.9332913747069538,0.8880124810314359,0.8932469839912629,0.9177104444381828,0.9163286122469456,0.8251363510464387,0.8514861957642366,0.7830188743283921,0.8447069205480251,0.7761804681488428,0.7950395311260258,0.7331275821507691,0.7650987503731879,0.7846504902301623,0.7742199074173522,0.8603013892392943,0.8550458062003614,0.8325698001289108,0.8300918815236007,0.8469274275945345,0.8519559955336963,0.8702449078455102,0.8777599681638855,0.5553111762677568,0.8445558232054317,0.7916640163922533,0.8823785749755318,0.8048008138138789,0.9362197039203991,0.9047181867918451,0.8263545787589348,0.8385712917775794,0.9226817360554702,0.8344666312535763,0.836866888955891,0.8429816105505901,0.8394996588237539,0.829236207444532
0.9645475991143974,0.9297151689048406,0.8515744835949288,0.9652999451549422,0.9627573429145605,0.94481792870332,0.9745577171909089,0.9749077862583176,1.0,0.9863269011252185,0.9837860048546085,0.9817007954728457,0.9752844162387367,0.9670133211387145,0.9632363032541582,0.968410004287419,0.9653814753740367,0.9708223043283658,0.9150859604476478,0.8887691466589491,0.8997199720195785,0.9324710351215224,0.9325392845169165,0.8243025461506505,0.8478594201700548,0.7923555038864649,0.8441465196455659,0.7768796577877791,0.804351854047305,0.7443732038519415,0.7774136978284515,0.797403028961568,0.7856906102098402,0.8759217503263349,0.8739146490050725,0.8499402472317771,0.8479582687933036,0.8660610518171501,0.8645665438110183,0.8956239562744504,0.8710127624693048,0.5589522488087245,0.8504139409348427,0.7965694624420159,0.8967048277184979,0.8008680026300378,0.9573513907523172,0.9204050126201946,0.8213660814551664,0.8376417568685495,0.9473261281409214,0.859312843046922,0.8631030227654374,0.867078030597612,0.8609056401265939,0.8446802473544239
0.9661924025092489,0.9290776043498139,0.8524579025527889,0.9655609420481198,0.9634150085185994,0.9456300823286534,0.9752779544157585,0.9751984092348576,0.9863269011252185,1.0,0.9844339841562876,0.9821784016831384,0.9761025406900568,0.9684729122114294,0.9632680864612614,0.9704053823632304,0.966403545561967,0.9713289811927753,0.9139812050251318,0.8885524951369032,0.8996710898633404,0.9338400038411476,0.9343055522514027,0.8239005177202192,0.8483244729427548,0.7918437593304762,0.844543124576148,0.778663485003443,0.8049932918126355,0.7445319307968871,0.7772625168755192,0.797963962177595,0.7855307061133212,0.8748937991396548,0.8729274484708861,0.8493235258956565,0.8472561333328493,0.8651433641028109,0.8639845937875191,0.8969550207198735,0.8689839842930336,0.5597857703749058,0.8496641515656485,0.7954994981372022,0.8961836736576235,0.801801823351722,0.9578723960982619,0.9211945235824479,0.8228130280669474,0.838452739466817,0.9482855224979748,0.8598116287747322,0.8633858655741125,0.8677194786395165,0.8622080869878317,0.8463816273413844
